ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.257085791,180.4062106,13826.25791,7.075130627,346.6274674,422.6003747,11.83810568,77.83821185,3.994713697,0
7.025504335,205.4005291,21884.53851,7.276064918,304.7322035,442.4055402,15.84374365,65.58033765,2.941555123,0
6.584839333,196.133985,16609.92549,6.673977405,323.372352,304.7136645,12.50155351,85.68214597,3.919954569,0
6.565633547,159.7293627,19044.68007,6.693213781,283.5146718,393.6251725,18.20713697,67.0541187,2.770948497,0
6.622102936,196.8910612,16010.52415,7.256071193,,264.2839334,14.41095247,45.44877694,5.290920716,0
7.217392781,180.1942208,13579.55458,5.993126371,317.9634038,421.9635385,12.37033861,63.44674913,3.746619824,0
5.253907429,191.9820471,34793.85331,5.817404296,,395.7132588,12.57071518,54.96873439,3.488372514,0
8.131375234,177.0953125,13238.0703,6.678740616,,450.7183341,20.60357442,85.10589203,3.542810748,0
6.61977546,150.7183614,11388.53419,6.807580134,370.7534689,431.430087,7.710769288,73.63427763,4.086920567,0
,206.3183425,18752.26968,8.202453025,344.5896283,510.4878798,5.362370906,61.91136409,3.293552631,0
6.217255307,205.6482515,32911.92972,5.946073643,298.3904904,414.7710169,12.12836583,79.24503324,2.08142502,0
5.019984767,156.9708217,19272.70448,6.184709662,331.5598449,341.3571602,16.19657332,75.30259769,4.089485428,0
6.907379615,210.2792102,40290.22164,6.874702424,294.0151977,340.7049784,18.25347219,84.02211891,1.496100943,0
6.313114732,162.3364121,20849.19074,7.086468938,,387.9577162,15.04759327,83.92129212,4.126964596,0
,179.3201228,5075.269202,8.73778295,455.4512337,392.3537323,16.83933062,76.24362277,4.397533101,0
7.29392925,180.8431248,15823.33937,7.721977429,,457.5204429,8.857599142,37.73479,4.403250065,0
6.63036382,186.7610878,30939.02321,7.703480585,,330.8760828,13.81575694,86.7531175,3.490587573,0
8.015780395,180.0603771,12135.72493,6.259376144,310.068681,666.6906183,17.6601492,66.58884906,3.180580187,0
4.249890379,168.5721461,16073.67062,5.360895563,261.2677066,449.0515158,11.34921023,86.94689686,4.116347641,0
4.26526964,199.4994515,25634.53328,5.914884438,260.2612056,300.5479288,12.1987325,55.94236583,4.900446069,0
9.266840595,203.2526135,20478.78596,6.83877883,337.2995669,508.2833497,19.16452523,,4.330049469,0
9.619456626,210.2612466,18185.05047,7.939888575,,387.3302154,17.47816192,65.98950708,3.173199767,0
7.086877326,192.3873676,25524.82347,7.354034994,322.7400312,548.917718,14.52440807,64.12439071,3.992848211,0
3.433874059,152.4800753,16318.73361,5.973097827,313.0643165,412.9155386,9.970144463,68.50754203,4.104938403,0
8.436759029,242.4885798,44896.98411,7.863084071,,575.9370182,14.53177739,50.77420795,2.499910135,0
12.24692807,217.3680142,11318.14056,8.465160384,375.8947584,347.6530538,9.762504595,73.83240481,3.533243425,0
7.34303194,198.5307697,14037.03993,5.788346418,,479.2414672,11.09037421,61.10024017,5.288057554,0
4.616438934,192.5740099,14982.30548,6.080029056,,344.1463212,11.09000575,88.48358348,2.634341021,0
8.307462969,229.9412343,18452.64557,6.895145947,338.4837028,464.9009848,9.512102516,84.05341481,4.625729242,0
4.909640554,157.2404584,10488.77094,6.929793189,,311.7457571,11.02379955,48.52552498,5.34532394,0
7.70910636,178.8108276,18610.12415,7.734441196,,462.2011629,13.88870389,64.84163726,4.23510812,0
,173.8167101,26552.9744,6.290279267,293.1702731,366.7187057,13.27149949,72.1298399,3.206995483,0
7.818274839,179.2182173,27558.54253,7.504452893,315.4474916,359.09919,12.61866666,52.37747732,3.329243166,0
8.207458913,189.9421572,17447.99467,6.761682296,,449.4126057,15.3357112,54.9463445,4.151865853,0
6.958534137,187.7488492,13457.21113,7.363593124,330.7503922,350.6034312,16.71915574,77.67129222,4.1946,0
,193.9261804,14936.50397,7.203401351,309.4474322,447.4501082,12.18062591,,4.297913886,0
4.349439999,157.5133609,24352.0661,5.96772234,287.0451104,432.642307,10.66725445,44.28901265,4.442711502,0
6.629985036,195.7003801,21495.53756,6.546463536,363.6919491,335.8047102,11.39509766,66.16522427,2.534499478,0
8.96969739,195.7447648,9049.682595,7.467068018,396.4535684,378.5285112,17.75769652,114.2086714,3.983098818,0
6.77105029,194.6351221,15719.49361,6.746343805,339.0015749,441.7303914,22.89101081,75.47282539,3.244866832,0
6.724639342,223.1754155,41552.01966,7.744699887,271.1571199,463.8852159,13.16503461,61.05879567,2.921414772,0
